"State"	"State Code"	"Year"	"Year Code"	"Weekday"	"Weekday Code"	Deaths
"South Dakota"	"46"	"1999"	"1999"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2000"	"2000"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2000"	"2000"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2000"	"2000"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2000"	"2000"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2000"	"2000"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2000"	"2000"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2000"	"2000"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2001"	"2001"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2001"	"2001"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2001"	"2001"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2001"	"2001"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2001"	"2001"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2001"	"2001"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2001"	"2001"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2002"	"2002"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2002"	"2002"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2002"	"2002"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2002"	"2002"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2002"	"2002"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2002"	"2002"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2002"	"2002"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2003"	"2003"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2003"	"2003"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2003"	"2003"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2003"	"2003"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2003"	"2003"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2003"	"2003"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2003"	"2003"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2004"	"2004"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2004"	"2004"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2004"	"2004"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2004"	"2004"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2004"	"2004"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2004"	"2004"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2004"	"2004"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2005"	"2005"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2005"	"2005"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2005"	"2005"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2005"	"2005"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2005"	"2005"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2005"	"2005"	"Friday"	"6"	12
"South Dakota"	"46"	"2005"	"2005"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2006"	"2006"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2006"	"2006"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2006"	"2006"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2006"	"2006"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2006"	"2006"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2006"	"2006"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2006"	"2006"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2007"	"2007"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2007"	"2007"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2007"	"2007"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2007"	"2007"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2007"	"2007"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2007"	"2007"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2007"	"2007"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2008"	"2008"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2008"	"2008"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2008"	"2008"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2008"	"2008"	"Wednesday"	"4"	10
"South Dakota"	"46"	"2008"	"2008"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2008"	"2008"	"Friday"	"6"	10
"South Dakota"	"46"	"2008"	"2008"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2009"	"2009"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2009"	"2009"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2009"	"2009"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2009"	"2009"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2009"	"2009"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2009"	"2009"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2009"	"2009"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2010"	"2010"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2010"	"2010"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2010"	"2010"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2010"	"2010"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2010"	"2010"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2010"	"2010"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2010"	"2010"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2011"	"2011"	"Sunday"	"1"	11
"South Dakota"	"46"	"2011"	"2011"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2011"	"2011"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2011"	"2011"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2011"	"2011"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2011"	"2011"	"Friday"	"6"	13
"South Dakota"	"46"	"2011"	"2011"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2012"	"2012"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2012"	"2012"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2012"	"2012"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2012"	"2012"	"Wednesday"	"4"	11
"South Dakota"	"46"	"2012"	"2012"	"Thursday"	"5"	12
"South Dakota"	"46"	"2012"	"2012"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2012"	"2012"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2013"	"2013"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2013"	"2013"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2013"	"2013"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2013"	"2013"	"Wednesday"	"4"	10
"South Dakota"	"46"	"2013"	"2013"	"Thursday"	"5"	10
"South Dakota"	"46"	"2013"	"2013"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2013"	"2013"	"Saturday"	"7"	10
"South Dakota"	"46"	"2014"	"2014"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2014"	"2014"	"Monday"	"2"	13
"South Dakota"	"46"	"2014"	"2014"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2014"	"2014"	"Wednesday"	"4"	Suppressed
"South Dakota"	"46"	"2014"	"2014"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2014"	"2014"	"Friday"	"6"	10
"South Dakota"	"46"	"2014"	"2014"	"Saturday"	"7"	Suppressed
"South Dakota"	"46"	"2015"	"2015"	"Sunday"	"1"	Suppressed
"South Dakota"	"46"	"2015"	"2015"	"Monday"	"2"	Suppressed
"South Dakota"	"46"	"2015"	"2015"	"Tuesday"	"3"	Suppressed
"South Dakota"	"46"	"2015"	"2015"	"Wednesday"	"4"	12
"South Dakota"	"46"	"2015"	"2015"	"Thursday"	"5"	Suppressed
"South Dakota"	"46"	"2015"	"2015"	"Friday"	"6"	Suppressed
"South Dakota"	"46"	"2015"	"2015"	"Saturday"	"7"	14
"Tennessee"	"47"	"1999"	"1999"	"Sunday"	"1"	41
"Tennessee"	"47"	"1999"	"1999"	"Monday"	"2"	59
"Tennessee"	"47"	"1999"	"1999"	"Tuesday"	"3"	32
"Tennessee"	"47"	"1999"	"1999"	"Wednesday"	"4"	47
"Tennessee"	"47"	"1999"	"1999"	"Thursday"	"5"	42
"Tennessee"	"47"	"1999"	"1999"	"Friday"	"6"	62
"Tennessee"	"47"	"1999"	"1999"	"Saturday"	"7"	55
"Tennessee"	"47"	"2000"	"2000"	"Sunday"	"1"	62
"Tennessee"	"47"	"2000"	"2000"	"Monday"	"2"	41
"Tennessee"	"47"	"2000"	"2000"	"Tuesday"	"3"	54
"Tennessee"	"47"	"2000"	"2000"	"Wednesday"	"4"	50
"Tennessee"	"47"	"2000"	"2000"	"Thursday"	"5"	55
"Tennessee"	"47"	"2000"	"2000"	"Friday"	"6"	57
"Tennessee"	"47"	"2000"	"2000"	"Saturday"	"7"	62
"Tennessee"	"47"	"2001"	"2001"	"Sunday"	"1"	63
"Tennessee"	"47"	"2001"	"2001"	"Monday"	"2"	44
"Tennessee"	"47"	"2001"	"2001"	"Tuesday"	"3"	49
"Tennessee"	"47"	"2001"	"2001"	"Wednesday"	"4"	56
"Tennessee"	"47"	"2001"	"2001"	"Thursday"	"5"	68
"Tennessee"	"47"	"2001"	"2001"	"Friday"	"6"	57
"Tennessee"	"47"	"2001"	"2001"	"Saturday"	"7"	69
"Tennessee"	"47"	"2002"	"2002"	"Sunday"	"1"	66
"Tennessee"	"47"	"2002"	"2002"	"Monday"	"2"	62
"Tennessee"	"47"	"2002"	"2002"	"Tuesday"	"3"	59
"Tennessee"	"47"	"2002"	"2002"	"Wednesday"	"4"	62
"Tennessee"	"47"	"2002"	"2002"	"Thursday"	"5"	81
"Tennessee"	"47"	"2002"	"2002"	"Friday"	"6"	73
"Tennessee"	"47"	"2002"	"2002"	"Saturday"	"7"	78
"Tennessee"	"47"	"2003"	"2003"	"Sunday"	"1"	97
"Tennessee"	"47"	"2003"	"2003"	"Monday"	"2"	68
"Tennessee"	"47"	"2003"	"2003"	"Tuesday"	"3"	89
"Tennessee"	"47"	"2003"	"2003"	"Wednesday"	"4"	86
"Tennessee"	"47"	"2003"	"2003"	"Thursday"	"5"	93
"Tennessee"	"47"	"2003"	"2003"	"Friday"	"6"	103
"Tennessee"	"47"	"2003"	"2003"	"Saturday"	"7"	111
"Tennessee"	"47"	"2004"	"2004"	"Sunday"	"1"	130
"Tennessee"	"47"	"2004"	"2004"	"Monday"	"2"	96
"Tennessee"	"47"	"2004"	"2004"	"Tuesday"	"3"	99
"Tennessee"	"47"	"2004"	"2004"	"Wednesday"	"4"	83
"Tennessee"	"47"	"2004"	"2004"	"Thursday"	"5"	111
"Tennessee"	"47"	"2004"	"2004"	"Friday"	"6"	102
"Tennessee"	"47"	"2004"	"2004"	"Saturday"	"7"	123
"Tennessee"	"47"	"2005"	"2005"	"Sunday"	"1"	138
"Tennessee"	"47"	"2005"	"2005"	"Monday"	"2"	116
"Tennessee"	"47"	"2005"	"2005"	"Tuesday"	"3"	104
"Tennessee"	"47"	"2005"	"2005"	"Wednesday"	"4"	134
"Tennessee"	"47"	"2005"	"2005"	"Thursday"	"5"	119
"Tennessee"	"47"	"2005"	"2005"	"Friday"	"6"	106
"Tennessee"	"47"	"2005"	"2005"	"Saturday"	"7"	143
"Tennessee"	"47"	"2006"	"2006"	"Sunday"	"1"	163
"Tennessee"	"47"	"2006"	"2006"	"Monday"	"2"	130
"Tennessee"	"47"	"2006"	"2006"	"Tuesday"	"3"	119
"Tennessee"	"47"	"2006"	"2006"	"Wednesday"	"4"	120
"Tennessee"	"47"	"2006"	"2006"	"Thursday"	"5"	145
"Tennessee"	"47"	"2006"	"2006"	"Friday"	"6"	130
"Tennessee"	"47"	"2006"	"2006"	"Saturday"	"7"	153
"Tennessee"	"47"	"2007"	"2007"	"Sunday"	"1"	141
"Tennessee"	"47"	"2007"	"2007"	"Monday"	"2"	134
"Tennessee"	"47"	"2007"	"2007"	"Tuesday"	"3"	113
"Tennessee"	"47"	"2007"	"2007"	"Wednesday"	"4"	117
"Tennessee"	"47"	"2007"	"2007"	"Thursday"	"5"	133
"Tennessee"	"47"	"2007"	"2007"	"Friday"	"6"	164
"Tennessee"	"47"	"2007"	"2007"	"Saturday"	"7"	167
"Tennessee"	"47"	"2008"	"2008"	"Sunday"	"1"	143
"Tennessee"	"47"	"2008"	"2008"	"Monday"	"2"	120
"Tennessee"	"47"	"2008"	"2008"	"Tuesday"	"3"	132
"Tennessee"	"47"	"2008"	"2008"	"Wednesday"	"4"	125
"Tennessee"	"47"	"2008"	"2008"	"Thursday"	"5"	116
"Tennessee"	"47"	"2008"	"2008"	"Friday"	"6"	136
"Tennessee"	"47"	"2008"	"2008"	"Saturday"	"7"	148
"Tennessee"	"47"	"2009"	"2009"	"Sunday"	"1"	124
"Tennessee"	"47"	"2009"	"2009"	"Monday"	"2"	125
"Tennessee"	"47"	"2009"	"2009"	"Tuesday"	"3"	117
"Tennessee"	"47"	"2009"	"2009"	"Wednesday"	"4"	127
"Tennessee"	"47"	"2009"	"2009"	"Thursday"	"5"	150
"Tennessee"	"47"	"2009"	"2009"	"Friday"	"6"	153
"Tennessee"	"47"	"2009"	"2009"	"Saturday"	"7"	153
"Tennessee"	"47"	"2010"	"2010"	"Sunday"	"1"	146
"Tennessee"	"47"	"2010"	"2010"	"Monday"	"2"	137
"Tennessee"	"47"	"2010"	"2010"	"Tuesday"	"3"	138
"Tennessee"	"47"	"2010"	"2010"	"Wednesday"	"4"	137
"Tennessee"	"47"	"2010"	"2010"	"Thursday"	"5"	168
"Tennessee"	"47"	"2010"	"2010"	"Friday"	"6"	171
"Tennessee"	"47"	"2010"	"2010"	"Saturday"	"7"	166
"Tennessee"	"47"	"2011"	"2011"	"Sunday"	"1"	177
"Tennessee"	"47"	"2011"	"2011"	"Monday"	"2"	142
"Tennessee"	"47"	"2011"	"2011"	"Tuesday"	"3"	152
"Tennessee"	"47"	"2011"	"2011"	"Wednesday"	"4"	139
"Tennessee"	"47"	"2011"	"2011"	"Thursday"	"5"	132
"Tennessee"	"47"	"2011"	"2011"	"Friday"	"6"	137
"Tennessee"	"47"	"2011"	"2011"	"Saturday"	"7"	196
"Tennessee"	"47"	"2012"	"2012"	"Sunday"	"1"	187
"Tennessee"	"47"	"2012"	"2012"	"Monday"	"2"	138
"Tennessee"	"47"	"2012"	"2012"	"Tuesday"	"3"	131
"Tennessee"	"47"	"2012"	"2012"	"Wednesday"	"4"	144
"Tennessee"	"47"	"2012"	"2012"	"Thursday"	"5"	148
"Tennessee"	"47"	"2012"	"2012"	"Friday"	"6"	170
"Tennessee"	"47"	"2012"	"2012"	"Saturday"	"7"	200
"Tennessee"	"47"	"2013"	"2013"	"Sunday"	"1"	174
"Tennessee"	"47"	"2013"	"2013"	"Monday"	"2"	136
"Tennessee"	"47"	"2013"	"2013"	"Tuesday"	"3"	165
"Tennessee"	"47"	"2013"	"2013"	"Wednesday"	"4"	155
"Tennessee"	"47"	"2013"	"2013"	"Thursday"	"5"	166
"Tennessee"	"47"	"2013"	"2013"	"Friday"	"6"	181
"Tennessee"	"47"	"2013"	"2013"	"Saturday"	"7"	200
"Tennessee"	"47"	"2014"	"2014"	"Sunday"	"1"	198
"Tennessee"	"47"	"2014"	"2014"	"Monday"	"2"	160
"Tennessee"	"47"	"2014"	"2014"	"Tuesday"	"3"	155
"Tennessee"	"47"	"2014"	"2014"	"Wednesday"	"4"	188
"Tennessee"	"47"	"2014"	"2014"	"Thursday"	"5"	180
"Tennessee"	"47"	"2014"	"2014"	"Friday"	"6"	189
"Tennessee"	"47"	"2014"	"2014"	"Saturday"	"7"	183
"Tennessee"	"47"	"2015"	"2015"	"Sunday"	"1"	230
"Tennessee"	"47"	"2015"	"2015"	"Monday"	"2"	203
"Tennessee"	"47"	"2015"	"2015"	"Tuesday"	"3"	196
"Tennessee"	"47"	"2015"	"2015"	"Wednesday"	"4"	201
"Tennessee"	"47"	"2015"	"2015"	"Thursday"	"5"	183
"Tennessee"	"47"	"2015"	"2015"	"Friday"	"6"	210
"Tennessee"	"47"	"2015"	"2015"	"Saturday"	"7"	223
"Texas"	"48"	"1999"	"1999"	"Sunday"	"1"	150
"Texas"	"48"	"1999"	"1999"	"Monday"	"2"	136
"Texas"	"48"	"1999"	"1999"	"Tuesday"	"3"	143
"Texas"	"48"	"1999"	"1999"	"Wednesday"	"4"	142
"Texas"	"48"	"1999"	"1999"	"Thursday"	"5"	143
"Texas"	"48"	"1999"	"1999"	"Friday"	"6"	155
"Texas"	"48"	"1999"	"1999"	"Saturday"	"7"	193
"Texas"	"48"	"2000"	"2000"	"Sunday"	"1"	127
"Texas"	"48"	"2000"	"2000"	"Monday"	"2"	160
"Texas"	"48"	"2000"	"2000"	"Tuesday"	"3"	142
"Texas"	"48"	"2000"	"2000"	"Wednesday"	"4"	100
"Texas"	"48"	"2000"	"2000"	"Thursday"	"5"	135
"Texas"	"48"	"2000"	"2000"	"Friday"	"6"	151
"Texas"	"48"	"2000"	"2000"	"Saturday"	"7"	175
"Texas"	"48"	"2001"	"2001"	"Sunday"	"1"	198
"Texas"	"48"	"2001"	"2001"	"Monday"	"2"	210
"Texas"	"48"	"2001"	"2001"	"Tuesday"	"3"	182
"Texas"	"48"	"2001"	"2001"	"Wednesday"	"4"	168
"Texas"	"48"	"2001"	"2001"	"Thursday"	"5"	176
"Texas"	"48"	"2001"	"2001"	"Friday"	"6"	199
"Texas"	"48"	"2001"	"2001"	"Saturday"	"7"	212
"Texas"	"48"	"2002"	"2002"	"Sunday"	"1"	215
"Texas"	"48"	"2002"	"2002"	"Monday"	"2"	210
"Texas"	"48"	"2002"	"2002"	"Tuesday"	"3"	232
"Texas"	"48"	"2002"	"2002"	"Wednesday"	"4"	206
"Texas"	"48"	"2002"	"2002"	"Thursday"	"5"	213
"Texas"	"48"	"2002"	"2002"	"Friday"	"6"	215
"Texas"	"48"	"2002"	"2002"	"Saturday"	"7"	262
"Texas"	"48"	"2003"	"2003"	"Sunday"	"1"	271
"Texas"	"48"	"2003"	"2003"	"Monday"	"2"	223
"Texas"	"48"	"2003"	"2003"	"Tuesday"	"3"	240
"Texas"	"48"	"2003"	"2003"	"Wednesday"	"4"	244
"Texas"	"48"	"2003"	"2003"	"Thursday"	"5"	231
"Texas"	"48"	"2003"	"2003"	"Friday"	"6"	246
"Texas"	"48"	"2003"	"2003"	"Saturday"	"7"	269
"Texas"	"48"	"2004"	"2004"	"Sunday"	"1"	271
"Texas"	"48"	"2004"	"2004"	"Monday"	"2"	231
"Texas"	"48"	"2004"	"2004"	"Tuesday"	"3"	212
"Texas"	"48"	"2004"	"2004"	"Wednesday"	"4"	251
"Texas"	"48"	"2004"	"2004"	"Thursday"	"5"	259
"Texas"	"48"	"2004"	"2004"	"Friday"	"6"	222
"Texas"	"48"	"2004"	"2004"	"Saturday"	"7"	338
"Texas"	"48"	"2005"	"2005"	"Sunday"	"1"	286
"Texas"	"48"	"2005"	"2005"	"Monday"	"2"	235
"Texas"	"48"	"2005"	"2005"	"Tuesday"	"3"	271
"Texas"	"48"	"2005"	"2005"	"Wednesday"	"4"	224
"Texas"	"48"	"2005"	"2005"	"Thursday"	"5"	266
"Texas"	"48"	"2005"	"2005"	"Friday"	"6"	243
"Texas"	"48"	"2005"	"2005"	"Saturday"	"7"	345
"Texas"	"48"	"2006"	"2006"	"Sunday"	"1"	355
"Texas"	"48"	"2006"	"2006"	"Monday"	"2"	295
"Texas"	"48"	"2006"	"2006"	"Tuesday"	"3"	283
"Texas"	"48"	"2006"	"2006"	"Wednesday"	"4"	271
"Texas"	"48"	"2006"	"2006"	"Thursday"	"5"	286
"Texas"	"48"	"2006"	"2006"	"Friday"	"6"	314
"Texas"	"48"	"2006"	"2006"	"Saturday"	"7"	341
"Texas"	"48"	"2007"	"2007"	"Sunday"	"1"	324
"Texas"	"48"	"2007"	"2007"	"Monday"	"2"	322
"Texas"	"48"	"2007"	"2007"	"Tuesday"	"3"	278
"Texas"	"48"	"2007"	"2007"	"Wednesday"	"4"	272
"Texas"	"48"	"2007"	"2007"	"Thursday"	"5"	278
"Texas"	"48"	"2007"	"2007"	"Friday"	"6"	322
"Texas"	"48"	"2007"	"2007"	"Saturday"	"7"	363
"Texas"	"48"	"2008"	"2008"	"Sunday"	"1"	322
"Texas"	"48"	"2008"	"2008"	"Monday"	"2"	262
"Texas"	"48"	"2008"	"2008"	"Tuesday"	"3"	270
"Texas"	"48"	"2008"	"2008"	"Wednesday"	"4"	242
"Texas"	"48"	"2008"	"2008"	"Thursday"	"5"	266
"Texas"	"48"	"2008"	"2008"	"Friday"	"6"	301
"Texas"	"48"	"2008"	"2008"	"Saturday"	"7"	345
"Texas"	"48"	"2009"	"2009"	"Sunday"	"1"	371
"Texas"	"48"	"2009"	"2009"	"Monday"	"2"	316
"Texas"	"48"	"2009"	"2009"	"Tuesday"	"3"	289
"Texas"	"48"	"2009"	"2009"	"Wednesday"	"4"	291
"Texas"	"48"	"2009"	"2009"	"Thursday"	"5"	367
"Texas"	"48"	"2009"	"2009"	"Friday"	"6"	364
"Texas"	"48"	"2009"	"2009"	"Saturday"	"7"	378
"Texas"	"48"	"2010"	"2010"	"Sunday"	"1"	345
"Texas"	"48"	"2010"	"2010"	"Monday"	"2"	312
"Texas"	"48"	"2010"	"2010"	"Tuesday"	"3"	315
"Texas"	"48"	"2010"	"2010"	"Wednesday"	"4"	302
"Texas"	"48"	"2010"	"2010"	"Thursday"	"5"	321
"Texas"	"48"	"2010"	"2010"	"Friday"	"6"	346
"Texas"	"48"	"2010"	"2010"	"Saturday"	"7"	413
"Texas"	"48"	"2011"	"2011"	"Sunday"	"1"	367
"Texas"	"48"	"2011"	"2011"	"Monday"	"2"	342
"Texas"	"48"	"2011"	"2011"	"Tuesday"	"3"	344
"Texas"	"48"	"2011"	"2011"	"Wednesday"	"4"	355
"Texas"	"48"	"2011"	"2011"	"Thursday"	"5"	338
"Texas"	"48"	"2011"	"2011"	"Friday"	"6"	341
"Texas"	"48"	"2011"	"2011"	"Saturday"	"7"	461
"Texas"	"48"	"2012"	"2012"	"Sunday"	"1"	365
"Texas"	"48"	"2012"	"2012"	"Monday"	"2"	331
"Texas"	"48"	"2012"	"2012"	"Tuesday"	"3"	320
"Texas"	"48"	"2012"	"2012"	"Wednesday"	"4"	328
"Texas"	"48"	"2012"	"2012"	"Thursday"	"5"	317
"Texas"	"48"	"2012"	"2012"	"Friday"	"6"	348
"Texas"	"48"	"2012"	"2012"	"Saturday"	"7"	406
"Texas"	"48"	"2013"	"2013"	"Sunday"	"1"	368
"Texas"	"48"	"2013"	"2013"	"Monday"	"2"	344
"Texas"	"48"	"2013"	"2013"	"Tuesday"	"3"	358
"Texas"	"48"	"2013"	"2013"	"Wednesday"	"4"	307
"Texas"	"48"	"2013"	"2013"	"Thursday"	"5"	309
"Texas"	"48"	"2013"	"2013"	"Friday"	"6"	346
"Texas"	"48"	"2013"	"2013"	"Saturday"	"7"	384
"Texas"	"48"	"2014"	"2014"	"Sunday"	"1"	389
"Texas"	"48"	"2014"	"2014"	"Monday"	"2"	368
"Texas"	"48"	"2014"	"2014"	"Tuesday"	"3"	358
"Texas"	"48"	"2014"	"2014"	"Wednesday"	"4"	340
"Texas"	"48"	"2014"	"2014"	"Thursday"	"5"	354
"Texas"	"48"	"2014"	"2014"	"Friday"	"6"	367
"Texas"	"48"	"2014"	"2014"	"Saturday"	"7"	402
"Texas"	"48"	"2015"	"2015"	"Sunday"	"1"	420
"Texas"	"48"	"2015"	"2015"	"Monday"	"2"	378
"Texas"	"48"	"2015"	"2015"	"Tuesday"	"3"	356
"Texas"	"48"	"2015"	"2015"	"Wednesday"	"4"	334
"Texas"	"48"	"2015"	"2015"	"Thursday"	"5"	349
"Texas"	"48"	"2015"	"2015"	"Friday"	"6"	353
"Texas"	"48"	"2015"	"2015"	"Saturday"	"7"	372
"Utah"	"49"	"1999"	"1999"	"Sunday"	"1"	26
"Utah"	"49"	"1999"	"1999"	"Monday"	"2"	19
"Utah"	"49"	"1999"	"1999"	"Tuesday"	"3"	30
"Utah"	"49"	"1999"	"1999"	"Wednesday"	"4"	40
"Utah"	"49"	"1999"	"1999"	"Thursday"	"5"	29
"Utah"	"49"	"1999"	"1999"	"Friday"	"6"	37
"Utah"	"49"	"1999"	"1999"	"Saturday"	"7"	22
"Utah"	"49"	"2000"	"2000"	"Sunday"	"1"	27
"Utah"	"49"	"2000"	"2000"	"Monday"	"2"	31
"Utah"	"49"	"2000"	"2000"	"Tuesday"	"3"	25
"Utah"	"49"	"2000"	"2000"	"Wednesday"	"4"	26
"Utah"	"49"	"2000"	"2000"	"Thursday"	"5"	37
"Utah"	"49"	"2000"	"2000"	"Friday"	"6"	28
"Utah"	"49"	"2000"	"2000"	"Saturday"	"7"	31
"Utah"	"49"	"2001"	"2001"	"Sunday"	"1"	35
"Utah"	"49"	"2001"	"2001"	"Monday"	"2"	17
"Utah"	"49"	"2001"	"2001"	"Tuesday"	"3"	28
"Utah"	"49"	"2001"	"2001"	"Wednesday"	"4"	29
"Utah"	"49"	"2001"	"2001"	"Thursday"	"5"	33
"Utah"	"49"	"2001"	"2001"	"Friday"	"6"	34
"Utah"	"49"	"2001"	"2001"	"Saturday"	"7"	27
"Utah"	"49"	"2002"	"2002"	"Sunday"	"1"	34
"Utah"	"49"	"2002"	"2002"	"Monday"	"2"	44
"Utah"	"49"	"2002"	"2002"	"Tuesday"	"3"	49
"Utah"	"49"	"2002"	"2002"	"Wednesday"	"4"	32
"Utah"	"49"	"2002"	"2002"	"Thursday"	"5"	40
"Utah"	"49"	"2002"	"2002"	"Friday"	"6"	41
"Utah"	"49"	"2002"	"2002"	"Saturday"	"7"	48
"Utah"	"49"	"2003"	"2003"	"Sunday"	"1"	52
"Utah"	"49"	"2003"	"2003"	"Monday"	"2"	44
"Utah"	"49"	"2003"	"2003"	"Tuesday"	"3"	38
"Utah"	"49"	"2003"	"2003"	"Wednesday"	"4"	46
"Utah"	"49"	"2003"	"2003"	"Thursday"	"5"	52
"Utah"	"49"	"2003"	"2003"	"Friday"	"6"	51
"Utah"	"49"	"2003"	"2003"	"Saturday"	"7"	63
"Utah"	"49"	"2004"	"2004"	"Sunday"	"1"	58
"Utah"	"49"	"2004"	"2004"	"Monday"	"2"	40
"Utah"	"49"	"2004"	"2004"	"Tuesday"	"3"	41
"Utah"	"49"	"2004"	"2004"	"Wednesday"	"4"	43
"Utah"	"49"	"2004"	"2004"	"Thursday"	"5"	58
"Utah"	"49"	"2004"	"2004"	"Friday"	"6"	53
"Utah"	"49"	"2004"	"2004"	"Saturday"	"7"	57
"Utah"	"49"	"2005"	"2005"	"Sunday"	"1"	71
"Utah"	"49"	"2005"	"2005"	"Monday"	"2"	57
"Utah"	"49"	"2005"	"2005"	"Tuesday"	"3"	54
